Sales_ID,Sale_Date,Vehicle_Type,Price_Range,Sales_Volume,Region,State,Income_Level,Monsoon_Index,Repo_Rate,Inventory_Days,Export_Flag,Export_Region,Fuel_Type,Emission_Norm,Discount_Percentage,Consumer_Sentiment,Supply_Chain_Disruption,Festive_Season,Vehicle_Model
159,2025-06-25,SUV,Mid-Range (₹10L-₹20L),505,Rural,Bihar,Low,75.6,4.21,29,False,,Diesel,BS6,6.25,40.1,False,True,Mahindra Thar
160,2025-04-28,Motorcycle,Premium (>₹20L),254,Semi-Urban,Uttar Pradesh,Medium,,4.58,46,False,,Electric,BS6,8.37,30.62,False,False,TVS Apache
161,2025-06-05,SUV,Premium (>₹20L),1184,Urban,Uttar Pradesh,Medium,,4.73,39,True,Latin America,Petrol,BS6,3.98,85.0,False,False,Kia Seltos
162,2025-05-12,Motorcycle,Entry-Level (<₹10L),163,Semi-Urban,Madhya Pradesh,Low,,4.33,87,False,,Petrol,BS6,8.86,44.65,False,False,Hero Splendor
163,2025-05-15,SUV,Premium (>₹20L),1003,Urban,Odisha,Medium,,4.62,31,False,,Petrol,BS6,5.19,65.6,False,False,Kia Seltos
164,2025-06-01,Motorcycle,Entry-Level (<₹10L),231,Urban,West Bengal,Medium,,5.23,69,False,,Petrol,BS6,14.6,79.79,False,False,TVS Apache
165,2025-05-27,Scooter,Entry-Level (<₹10L),170,Semi-Urban,Rajasthan,Low,,4.17,27,False,,Petrol,BS6,15.75,53.92,False,False,Suzuki Access
166,2025-04-06,SUV,Premium (>₹20L),605,Semi-Urban,Rajasthan,Low,,5.13,17,True,Latin America,Petrol,BS6,5.7,66.25,False,False,Kia Seltos
167,2025-04-28,Scooter,Entry-Level (<₹10L),141,Rural,Delhi,Medium,93.4,4.86,22,False,,Petrol,BS6,10.74,53.57,False,False,Bajaj Chetak
168,2025-04-28,Motorcycle,Entry-Level (<₹10L),72,Rural,Haryana,Low,68.25,4.5,37,False,,Hybrid,BS6,16.25,33.97,False,False,Bajaj Pulsar
169,2025-05-14,Scooter,Mid-Range (₹10L-₹20L),34,Urban,Rajasthan,Medium,,4.84,75,True,Others,Hybrid,BS6,6.69,97.69,False,False,Honda Activa
170,2025-06-23,Passenger Car,Mid-Range (₹10L-₹20L),40,Rural,Haryana,Medium,88.95,4.98,81,False,,Petrol,BS6,4.3,46.38,False,True,Maruti Alto
171,2025-04-30,SUV,Premium (>₹20L),834,Semi-Urban,Delhi,Medium,,4.68,32,True,Japan,Electric,BS6,3.54,62.84,False,False,Hyundai Creta
172,2025-06-01,Motorcycle,Mid-Range (₹10L-₹20L),327,Urban,Haryana,Medium,,4.38,30,False,,Petrol,BS6,0.47,60.17,False,False,TVS Apache
173,2025-06-14,Motorcycle,Entry-Level (<₹10L),33,Urban,West Bengal,Medium,,4.57,59,True,Japan,Petrol,BS6,8.8,98.22,False,False,Hero Splendor
174,2025-06-28,Passenger Car,Entry-Level (<₹10L),236,Urban,Gujarat,Medium,,4.26,51,False,,Petrol,BS6,16.8,70.0,False,True,Maruti Swift
175,2025-06-01,SUV,Premium (>₹20L),188,Urban,Assam,Medium,,4.31,45,False,,Electric,BS6,5.78,87.57,True,False,Mahindra Thar
176,2025-04-01,Scooter,Mid-Range (₹10L-₹20L),177,Urban,Assam,Medium,,4.83,45,False,,Petrol,BS6,0.02,75.21,False,False,Bajaj Chetak
177,2025-04-27,Scooter,Entry-Level (<₹10L),97,Urban,Bihar,Medium,,5.05,60,False,,Diesel,BS6,16.93,61.98,False,False,Honda Activa
178,2025-06-01,Scooter,Entry-Level (<₹10L),216,Rural,Haryana,Low,98.78,4.65,34,False,,Petrol,BS6,16.18,50.21,False,False,Suzuki Access
179,2025-06-16,Motorcycle,Entry-Level (<₹10L),44,Rural,Tamil Nadu,Low,90.89,4.44,78,False,,Petrol,BS6,6.09,41.81,False,False,KTM Duke 200
180,2025-04-03,SUV,Mid-Range (₹10L-₹20L),725,Rural,Gujarat,Low,72.41,4.55,45,False,,Petrol,BS6,8.47,45.06,False,False,Kia Seltos
181,2025-06-09,SUV,Mid-Range (₹10L-₹20L),158,Semi-Urban,West Bengal,Low,,4.47,35,False,,Hybrid,BS6,9.73,40.67,False,False,Kia Seltos
182,2025-06-11,SUV,Mid-Range (₹10L-₹20L),274,Rural,Rajasthan,Low,94.03,5.34,27,False,,Petrol,BS6,5.05,51.01,False,False,Hyundai Creta
183,2025-04-27,Scooter,Entry-Level (<₹10L),206,Semi-Urban,Maharashtra,Low,,4.0,90,False,,Petrol,BS6,11.93,66.41,False,False,TVS Jupiter
184,2025-04-09,SUV,Mid-Range (₹10L-₹20L),597,Rural,Kerala,Medium,62.24,4.34,42,True,Others,Hybrid,BS6,1.41,31.02,False,False,Toyota Fortuner
185,2025-06-01,Motorcycle,Entry-Level (<₹10L),319,Semi-Urban,Bihar,Low,,4.65,42,True,Middle East,Petrol,BS6,11.48,48.12,False,False,KTM Duke 200
186,2025-05-07,Motorcycle,Entry-Level (<₹10L),61,Semi-Urban,Rajasthan,Medium,,5.41,45,False,,Petrol,BS6,16.1,58.24,False,False,Bajaj Pulsar
187,2025-05-21,Motorcycle,Entry-Level (<₹10L),178,Rural,Gujarat,Medium,93.38,5.33,22,True,Others,Electric,BS6,10.04,30.13,False,False,Royal Enfield Classic 350
188,2025-05-14,Motorcycle,Mid-Range (₹10L-₹20L),366,Semi-Urban,Maharashtra,Low,,4.56,92,False,,Electric,BS6,4.35,46.08,False,False,TVS Apache
189,2025-04-24,Motorcycle,Entry-Level (<₹10L),263,Semi-Urban,Delhi,High,,4.58,69,True,Latin America,Petrol,BS6,18.93,53.61,False,False,Bajaj Pulsar
190,2025-06-18,Motorcycle,Entry-Level (<₹10L),122,Semi-Urban,Kerala,Low,,5.07,40,False,,Petrol,BS6,10.68,65.78,False,False,Royal Enfield Classic 350
191,2025-05-29,Passenger Car,Entry-Level (<₹10L),13,Rural,Madhya Pradesh,Medium,81.98,4.31,25,False,,Petrol,BS6,13.46,38.43,False,False,Tata Punch
192,2025-05-02,Scooter,Entry-Level (<₹10L),285,Urban,Haryana,High,,4.47,62,False,,Petrol,BS6,13.91,92.04,False,False,Bajaj Chetak
193,2025-06-27,SUV,Mid-Range (₹10L-₹20L),876,Urban,Maharashtra,High,,4.66,35,False,,Electric,BS6,0.56,79.55,False,True,Kia Seltos
194,2025-05-22,Motorcycle,Mid-Range (₹10L-₹20L),246,Urban,Tamil Nadu,High,,4.75,73,False,,Petrol,BS6,4.75,97.8,False,False,Hero Splendor
195,2025-06-01,SUV,Mid-Range (₹10L-₹20L),122,Urban,Gujarat,Medium,,4.84,46,False,,Electric,BS6,8.33,88.59,False,False,Mahindra Thar
196,2025-05-28,Motorcycle,Entry-Level (<₹10L),27,Semi-Urban,Uttar Pradesh,Medium,,5.22,93,True,Middle East,Petrol,BS6,8.34,59.94,False,False,Hero Splendor
197,2025-05-22,SUV,Mid-Range (₹10L-₹20L),702,Semi-Urban,Maharashtra,Medium,,4.67,22,False,,Diesel,BS6,0.71,61.95,False,False,MG Hector
198,2025-04-12,SUV,Premium (>₹20L),938,Semi-Urban,Rajasthan,Medium,,4.77,23,True,Latin America,Petrol,BS6,4.43,36.63,False,False,MG Hector
199,2025-05-09,Scooter,Entry-Level (<₹10L),159,Urban,Maharashtra,High,,5.57,66,True,Others,Diesel,BS6,7.93,60.45,False,False,TVS Jupiter
200,2025-04-02,SUV,Mid-Range (₹10L-₹20L),511,Rural,Assam,Medium,58.28,4.94,19,False,,Petrol,BS6,8.52,60.26,False,False,Toyota Fortuner
201,2025-04-03,Motorcycle,Entry-Level (<₹10L),68,Urban,Delhi,Medium,,4.13,56,True,Middle East,Petrol,BS6,17.48,66.99,False,False,Hero Splendor
202,2025-05-26,Motorcycle,Entry-Level (<₹10L),62,Urban,Uttar Pradesh,High,,4.72,48,True,Latin America,Diesel,BS6,19.02,99.07,False,False,Royal Enfield Classic 350
203,2025-06-20,Motorcycle,Entry-Level (<₹10L),212,Urban,West Bengal,Medium,,5.38,50,True,Japan,Petrol,BS6,8.04,98.36,False,False,Royal Enfield Classic 350
204,2025-05-29,Motorcycle,Entry-Level (<₹10L),206,Semi-Urban,Bihar,Low,,4.74,61,False,,Diesel,BS6,17.29,35.23,False,False,KTM Duke 200
205,2025-04-02,Passenger Car,Mid-Range (₹10L-₹20L),264,Urban,Rajasthan,Low,,4.62,72,False,,Petrol,BS6,1.66,72.04,False,False,Hyundai i20
206,2025-04-02,Motorcycle,Mid-Range (₹10L-₹20L),261,Semi-Urban,Assam,Medium,,4.83,54,False,,Petrol,BS6,2.02,47.19,False,False,Bajaj Pulsar
207,2025-05-24,SUV,Mid-Range (₹10L-₹20L),497,Urban,Rajasthan,Medium,,4.77,13,True,Middle East,Hybrid,BS6,9.62,81.96,False,False,Tata Nexon
208,2025-06-26,Passenger Car,Mid-Range (₹10L-₹20L),201,Rural,Maharashtra,Low,93.43,5.52,91,False,,Petrol,BS6,9.38,32.15,False,True,Maruti Alto
209,2025-04-01,Motorcycle,Mid-Range (₹10L-₹20L),458,Urban,Karnataka,Medium,,4.93,55,False,,Diesel,BS6,4.32,92.67,False,False,Royal Enfield Classic 350
210,2025-04-19,SUV,Mid-Range (₹10L-₹20L),694,Urban,Odisha,Medium,,4.06,27,False,,Diesel,BS6,8.34,76.2,False,False,Toyota Fortuner
211,2025-04-02,Scooter,Mid-Range (₹10L-₹20L),179,Urban,Uttar Pradesh,Medium,,4.21,63,False,,Petrol,BS6,6.91,93.71,False,False,Suzuki Access
212,2025-05-23,SUV,Mid-Range (₹10L-₹20L),574,Rural,Tamil Nadu,Low,75.72,4.57,27,False,,Petrol,BS6,4.15,63.69,False,False,Tata Nexon
213,2025-05-14,SUV,Mid-Range (₹10L-₹20L),794,Urban,Gujarat,High,,5.74,23,False,,Diesel,BS6,2.15,93.38,False,False,Mahindra Thar
214,2025-06-29,SUV,Mid-Range (₹10L-₹20L),565,Rural,Gujarat,Medium,71.65,4.71,12,False,,Electric,BS6,6.62,42.44,False,True,Hyundai Creta
215,2025-05-02,SUV,Mid-Range (₹10L-₹20L),828,Rural,Punjab,Low,97.29,4.95,34,False,,Petrol,BS6,7.44,65.88,False,False,Kia Seltos
216,2025-06-09,Scooter,Mid-Range (₹10L-₹20L),115,Urban,Tamil Nadu,Medium,,4.5,57,False,,Petrol,BS6,0.03,95.75,False,False,Suzuki Access
217,2025-05-02,Scooter,Entry-Level (<₹10L),152,Urban,Rajasthan,Medium,,4.9,95,True,Others,Diesel,BS6,15.18,86.42,False,False,Suzuki Access
218,2025-06-07,Motorcycle,Mid-Range (₹10L-₹20L),115,Semi-Urban,Karnataka,Medium,,5.37,91,False,,Petrol,BS6,5.91,42.59,False,False,Bajaj Pulsar
219,2025-05-25,Passenger Car,Entry-Level (<₹10L),335,Semi-Urban,Assam,Medium,,4.3,39,False,,Diesel,BS6,7.9,65.68,False,False,Renault Kwid
220,2025-06-14,Passenger Car,Entry-Level (<₹10L),36,Semi-Urban,Bihar,Medium,,5.3,86,False,,Petrol,BS6,9.09,30.1,False,False,Tata Punch
221,2025-05-26,SUV,Entry-Level (<₹10L),738,Semi-Urban,Karnataka,High,,4.17,29,False,,Diesel,BS6,11.92,42.45,False,False,Kia Seltos
222,2025-04-17,SUV,Mid-Range (₹10L-₹20L),755,Semi-Urban,Uttar Pradesh,Medium,,5.01,38,False,,Petrol,BS6,3.72,34.33,False,False,Hyundai Creta
223,2025-05-08,SUV,Mid-Range (₹10L-₹20L),557,Urban,Maharashtra,Medium,,4.28,30,False,,Diesel,BS6,9.64,77.75,False,False,Mahindra Thar
224,2025-04-24,Scooter,Mid-Range (₹10L-₹20L),382,Urban,Punjab,High,,5.01,96,False,,Petrol,BS6,9.05,82.4,False,False,Suzuki Access
225,2025-06-08,SUV,Mid-Range (₹10L-₹20L),132,Rural,Assam,High,79.43,4.71,12,True,Middle East,Hybrid,BS6,3.19,46.4,False,False,Toyota Fortuner
226,2025-06-09,Passenger Car,Entry-Level (<₹10L),20,Semi-Urban,Karnataka,Low,,4.64,52,False,,Petrol,BS6,16.31,47.57,False,False,Maruti Alto
227,2025-06-25,Motorcycle,Entry-Level (<₹10L),353,Urban,Madhya Pradesh,Medium,,4.61,77,False,,Petrol,BS6,10.73,77.88,False,True,Hero Splendor
228,2025-04-11,SUV,Premium (>₹20L),392,Rural,Madhya Pradesh,Low,88.57,5.21,15,True,Others,Petrol,BS6,0.22,54.38,False,False,MG Hector
229,2025-04-16,SUV,Mid-Range (₹10L-₹20L),686,Urban,Kerala,High,,5.25,32,False,,Electric,BS6,0.62,68.35,False,False,Tata Nexon
230,2025-06-12,Passenger Car,Entry-Level (<₹10L),139,Semi-Urban,Uttar Pradesh,Medium,,5.23,29,False,,Diesel,BS6,15.86,66.22,False,False,Renault Kwid
231,2025-05-29,Scooter,Entry-Level (<₹10L),33,Rural,Odisha,Medium,57.67,4.86,74,True,Japan,Diesel,BS6,12.32,67.65,False,False,Bajaj Chetak
232,2025-06-09,SUV,Premium (>₹20L),573,Urban,West Bengal,High,,4.49,14,False,,Diesel,BS6,2.75,93.39,False,False,Mahindra Thar
233,2025-06-19,SUV,Mid-Range (₹10L-₹20L),776,Urban,West Bengal,Medium,,4.68,35,False,,Petrol,BS6,2.67,77.61,False,False,Toyota Fortuner
234,2025-04-03,Scooter,Entry-Level (<₹10L),41,Rural,Maharashtra,Low,73.14,4.89,86,False,,Petrol,BS6,7.81,60.93,False,False,Suzuki Access
235,2025-04-20,SUV,Premium (>₹20L),318,Urban,Assam,Medium,,5.45,26,False,,Petrol,BS6,0.34,92.84,False,False,Toyota Fortuner
236,2025-05-29,Motorcycle,Entry-Level (<₹10L),138,Urban,Punjab,Medium,,4.92,63,False,,Petrol,BS6,13.45,64.55,False,False,Royal Enfield Classic 350
237,2025-05-06,Passenger Car,Mid-Range (₹10L-₹20L),299,Urban,Odisha,High,,4.98,70,False,,Petrol,BS6,0.47,84.51,False,False,Hyundai i20
238,2025-04-19,SUV,Entry-Level (<₹10L),84,Semi-Urban,Madhya Pradesh,Low,,5.02,27,False,,Petrol,BS6,5.58,58.98,False,False,MG Hector
239,2025-06-29,Motorcycle,Mid-Range (₹10L-₹20L),385,Urban,Tamil Nadu,Medium,,4.74,51,True,Latin America,Petrol,BS6,7.31,86.57,False,True,Royal Enfield Classic 350
240,2025-06-06,Passenger Car,Entry-Level (<₹10L),34,Rural,Punjab,Low,97.26,4.87,50,False,,Diesel,BS6,15.33,66.95,False,False,Renault Kwid
241,2025-04-19,SUV,Mid-Range (₹10L-₹20L),667,Rural,Bihar,Low,69.15,5.36,25,False,,Petrol,BS6,1.45,37.09,False,False,Hyundai Creta
242,2025-04-20,Scooter,Mid-Range (₹10L-₹20L),325,Urban,Punjab,Low,,4.98,70,True,Middle East,Petrol,BS6,7.69,77.15,False,False,TVS Jupiter
243,2025-06-10,Motorcycle,Entry-Level (<₹10L),92,Urban,Madhya Pradesh,Medium,,4.87,45,True,Japan,Petrol,BS6,18.24,88.32,False,False,Hero Splendor
244,2025-05-22,Scooter,Mid-Range (₹10L-₹20L),175,Urban,Delhi,Medium,,4.73,41,False,,Petrol,BS6,9.81,74.25,False,False,TVS Jupiter
245,2025-05-03,Motorcycle,Entry-Level (<₹10L),111,Urban,Punjab,Medium,,4.39,45,False,,Hybrid,BS6,5.8,93.9,False,False,Bajaj Pulsar
246,2025-05-10,SUV,Mid-Range (₹10L-₹20L),204,Semi-Urban,Kerala,Low,,4.88,35,True,Middle East,Electric,BS6,5.81,53.78,False,False,MG Hector
247,2025-05-09,SUV,Mid-Range (₹10L-₹20L),798,Semi-Urban,Gujarat,Medium,,4.55,49,True,Latin America,Petrol,BS6,6.27,69.18,False,False,Mahindra Thar
248,2025-06-21,SUV,Mid-Range (₹10L-₹20L),479,Semi-Urban,Maharashtra,Medium,,4.84,43,True,Japan,Petrol,BS6,4.44,49.37,False,True,Hyundai Creta
249,2025-04-01,Scooter,Entry-Level (<₹10L),26,Semi-Urban,Karnataka,Medium,,4.66,51,False,,Petrol,BS4,18.58,64.77,False,False,Honda Activa
250,2025-04-11,SUV,Entry-Level (<₹10L),378,Urban,Rajasthan,Medium,,4.85,40,False,,Diesel,BS6,8.23,99.94,False,False,Tata Nexon
251,2025-05-27,SUV,Mid-Range (₹10L-₹20L),155,Semi-Urban,Odisha,Low,,4.38,26,False,,Petrol,BS6,4.03,43.74,False,False,Kia Seltos
252,2025-06-28,SUV,Premium (>₹20L),440,Semi-Urban,Kerala,Medium,,5.2,32,False,,Petrol,BS6,2.71,69.97,False,True,MG Hector
253,2025-05-20,SUV,Mid-Range (₹10L-₹20L),282,Semi-Urban,Uttar Pradesh,Medium,,5.24,42,False,,Diesel,BS6,3.82,59.6,False,False,Hyundai Creta
254,2025-04-23,Motorcycle,Entry-Level (<₹10L),172,Urban,Bihar,High,,4.81,64,False,,Petrol,BS6,19.46,68.0,False,False,Bajaj Pulsar
255,2025-05-01,Passenger Car,Entry-Level (<₹10L),204,Urban,Uttar Pradesh,High,,4.49,58,False,,Diesel,BS6,14.19,61.72,False,False,Hyundai i20
256,2025-05-12,Passenger Car,Mid-Range (₹10L-₹20L),552,Semi-Urban,Rajasthan,Medium,,4.27,28,False,,Diesel,BS6,8.22,34.89,False,False,Maruti Swift
257,2025-04-07,Scooter,Entry-Level (<₹10L),149,Urban,Rajasthan,Medium,,5.28,61,True,Latin America,Petrol,BS6,10.49,61.47,False,False,Suzuki Access
258,2025-04-16,Scooter,Entry-Level (<₹10L),180,Urban,Karnataka,Medium,,4.63,33,True,Others,Hybrid,BS6,11.21,61.78,False,False,Suzuki Access
259,2025-06-29,Motorcycle,Entry-Level (<₹10L),270,Rural,Odisha,Low,85.04,5.03,23,False,,Electric,BS6,16.83,44.06,False,True,KTM Duke 200
260,2025-05-30,Passenger Car,Premium (>₹20L),397,Urban,Punjab,Low,,4.6,81,False,,Electric,BS6,2.93,92.77,True,False,Hyundai i20
261,2025-04-02,Scooter,Entry-Level (<₹10L),203,Rural,Maharashtra,Medium,95.54,4.64,47,False,,Diesel,BS6,17.34,50.19,False,False,Bajaj Chetak
262,2025-04-01,Scooter,Entry-Level (<₹10L),102,Semi-Urban,Punjab,Low,,4.05,93,False,,Petrol,BS6,7.62,65.59,False,False,Suzuki Access
263,2025-05-18,Motorcycle,Mid-Range (₹10L-₹20L),127,Semi-Urban,Haryana,Medium,,5.06,40,True,Middle East,Hybrid,BS6,6.96,68.04,True,False,KTM Duke 200
264,2025-04-12,Passenger Car,Entry-Level (<₹10L),144,Semi-Urban,Karnataka,Low,,4.58,69,True,Middle East,Diesel,BS6,18.3,37.93,False,False,Maruti Alto
265,2025-06-08,Motorcycle,Entry-Level (<₹10L),178,Urban,Maharashtra,Medium,,4.6,81,False,,Electric,BS6,10.02,78.57,False,False,Hero Splendor
266,2025-05-07,Scooter,Entry-Level (<₹10L),198,Urban,Madhya Pradesh,Medium,,4.84,41,False,,Petrol,BS6,13.99,94.25,False,False,Suzuki Access
267,2025-05-02,Passenger Car,Entry-Level (<₹10L),95,Rural,Uttar Pradesh,Low,93.23,4.46,56,False,,Petrol,BS6,6.56,58.41,False,False,Tata Punch
268,2025-04-09,SUV,Mid-Range (₹10L-₹20L),264,Urban,Odisha,High,,4.68,13,False,,Petrol,BS6,0.06,61.71,False,False,Kia Seltos
269,2025-04-19,SUV,Premium (>₹20L),216,Urban,West Bengal,High,,4.41,16,False,,Petrol,BS6,8.17,94.74,False,False,Toyota Fortuner
270,2025-05-18,Motorcycle,Entry-Level (<₹10L),30,Urban,Delhi,Low,,5.03,46,True,Japan,Diesel,BS6,18.03,67.81,False,False,Bajaj Pulsar
271,2025-06-19,Passenger Car,Mid-Range (₹10L-₹20L),294,Urban,Uttar Pradesh,High,,5.17,43,False,,Petrol,BS6,8.46,86.81,False,False,Hyundai i20
272,2025-04-03,Motorcycle,Entry-Level (<₹10L),116,Rural,Haryana,Low,69.75,5.15,30,True,Japan,Petrol,BS6,12.91,36.42,False,False,Royal Enfield Classic 350
273,2025-04-20,Motorcycle,Entry-Level (<₹10L),241,Semi-Urban,Uttar Pradesh,Medium,,4.59,71,False,,Hybrid,BS6,11.45,53.47,False,False,KTM Duke 200
274,2025-04-24,SUV,Premium (>₹20L),845,Semi-Urban,Kerala,Low,,5.37,48,False,,Petrol,BS6,5.89,61.14,False,False,Kia Seltos
275,2025-05-24,Passenger Car,Entry-Level (<₹10L),116,Urban,Uttar Pradesh,Medium,,4.88,67,True,Others,Petrol,BS6,10.48,81.28,False,False,Maruti Alto
276,2025-05-03,Scooter,Entry-Level (<₹10L),37,Semi-Urban,Assam,Medium,,5.05,33,False,,Diesel,BS6,16.84,35.21,False,False,Suzuki Access
277,2025-04-24,Passenger Car,Mid-Range (₹10L-₹20L),412,Urban,Rajasthan,High,,4.74,77,False,,Diesel,BS6,1.2,88.0,False,False,Maruti Swift
278,2025-06-14,Passenger Car,Entry-Level (<₹10L),232,Rural,Bihar,Low,78.02,4.81,52,False,,Petrol,BS6,6.01,65.83,False,False,Renault Kwid
279,2025-06-11,Motorcycle,Premium (>₹20L),412,Urban,Uttar Pradesh,High,,4.43,58,False,,Petrol,BS6,7.22,95.36,False,False,Hero Splendor
280,2025-05-06,Motorcycle,Entry-Level (<₹10L),29,Urban,Punjab,High,,5.45,82,False,,Petrol,BS6,18.06,60.17,False,False,TVS Apache
281,2025-05-08,Passenger Car,Entry-Level (<₹10L),215,Rural,Delhi,Low,88.58,4.44,26,False,,Petrol,BS6,8.92,60.05,False,False,Tata Punch
282,2025-06-23,SUV,Premium (>₹20L),943,Urban,Karnataka,High,,4.8,49,True,Japan,Petrol,BS6,6.78,98.16,False,True,Toyota Fortuner
283,2025-06-28,Motorcycle,Mid-Range (₹10L-₹20L),82,Semi-Urban,Karnataka,Medium,,4.36,83,False,,Hybrid,BS6,2.46,57.17,False,True,KTM Duke 200
284,2025-04-25,SUV,Premium (>₹20L),1096,Semi-Urban,Madhya Pradesh,Low,,4.51,18,False,,Petrol,BS6,1.07,45.67,False,False,MG Hector
285,2025-04-18,Motorcycle,Entry-Level (<₹10L),170,Urban,Rajasthan,High,,4.9,44,False,,Petrol,BS6,11.43,94.79,False,False,Hero Splendor
286,2025-06-21,SUV,Mid-Range (₹10L-₹20L),204,Semi-Urban,Punjab,Medium,,4.68,24,False,,Hybrid,BS6,0.71,46.01,False,True,Toyota Fortuner
287,2025-06-05,Scooter,Mid-Range (₹10L-₹20L),45,Semi-Urban,Karnataka,Low,,4.91,94,False,,Petrol,BS6,2.38,64.04,False,False,Honda Activa
288,2025-05-24,Motorcycle,Entry-Level (<₹10L),156,Urban,Tamil Nadu,High,,5.38,62,True,Middle East,Diesel,BS6,6.62,85.64,False,False,TVS Apache
289,2025-05-05,Motorcycle,Entry-Level (<₹10L),80,Semi-Urban,Delhi,Medium,,4.11,45,True,Japan,Diesel,BS6,11.43,43.26,False,False,Bajaj Pulsar
290,2025-06-19,Scooter,Premium (>₹20L),54,Semi-Urban,Haryana,Low,,4.1,58,False,,Petrol,BS6,5.86,52.15,False,False,Bajaj Chetak
291,2025-05-31,SUV,Mid-Range (₹10L-₹20L),939,Urban,Tamil Nadu,High,,4.71,18,False,,Electric,BS6,1.77,94.92,False,False,Toyota Fortuner
292,2025-05-11,Motorcycle,Entry-Level (<₹10L),205,Urban,Maharashtra,Medium,,4.45,27,False,,Petrol,BS6,6.67,88.91,False,False,KTM Duke 200
293,2025-05-03,SUV,Premium (>₹20L),284,Semi-Urban,Delhi,Medium,,5.31,23,False,,Hybrid,BS6,9.23,40.77,False,False,Tata Nexon
294,2025-06-07,Motorcycle,Entry-Level (<₹10L),154,Rural,Tamil Nadu,Medium,91.79,4.7,29,True,Japan,Diesel,BS6,16.62,38.36,False,False,Royal Enfield Classic 350
295,2025-05-03,SUV,Mid-Range (₹10L-₹20L),600,Urban,Odisha,Medium,,5.1,49,False,,Hybrid,BS6,0.14,63.11,False,False,Hyundai Creta
296,2025-04-14,Passenger Car,Mid-Range (₹10L-₹20L),146,Urban,Odisha,Medium,,5.19,63,False,,Diesel,BS6,0.75,73.9,False,False,Maruti Alto
297,2025-04-21,Motorcycle,Entry-Level (<₹10L),235,Semi-Urban,Odisha,Low,,4.87,20,False,,Petrol,BS6,18.86,55.57,False,False,Bajaj Pulsar
298,2025-05-18,Scooter,Mid-Range (₹10L-₹20L),245,Urban,Madhya Pradesh,Medium,,3.77,25,False,,Electric,BS6,9.69,80.1,False,False,Suzuki Access
299,2025-04-20,Motorcycle,Entry-Level (<₹10L),43,Semi-Urban,Uttar Pradesh,High,,5.04,26,False,,Electric,BS6,15.17,52.0,False,False,Royal Enfield Classic 350
300,2025-04-08,Passenger Car,Entry-Level (<₹10L),204,Rural,Uttar Pradesh,Low,54.12,5.12,36,False,,Petrol,BS6,5.49,54.21,False,False,Tata Punch
301,2025-04-07,Motorcycle,Entry-Level (<₹10L),89,Rural,Rajasthan,Low,55.23,4.42,48,True,Others,Diesel,BS6,5.12,57.75,False,False,Hero Splendor
302,2025-06-06,SUV,Premium (>₹20L),492,Rural,Rajasthan,Low,88.17,4.91,34,True,Japan,Hybrid,BS6,5.7,36.7,False,False,MG Hector
303,2025-04-17,Scooter,Entry-Level (<₹10L),149,Urban,Madhya Pradesh,High,,4.93,70,False,,Petrol,BS6,9.39,63.26,False,False,Suzuki Access
304,2025-05-03,Passenger Car,Premium (>₹20L),346,Urban,West Bengal,High,,5.22,86,False,,Petrol,BS6,3.08,71.56,False,False,Maruti Alto
305,2025-05-18,SUV,Premium (>₹20L),392,Semi-Urban,Bihar,Medium,,5.47,17,False,,Electric,BS6,3.99,48.42,False,False,Mahindra Thar
306,2025-06-15,Scooter,Mid-Range (₹10L-₹20L),194,Semi-Urban,Punjab,Medium,,4.42,91,True,Japan,Electric,BS4,8.82,68.26,False,False,TVS Jupiter
307,2025-05-29,Passenger Car,Mid-Range (₹10L-₹20L),130,Urban,Odisha,High,,4.92,88,False,,Petrol,BS6,1.2,60.23,False,False,Hyundai i20
308,2025-06-25,Passenger Car,Entry-Level (<₹10L),225,Semi-Urban,Karnataka,Medium,,4.38,76,False,,Electric,BS6,10.06,55.32,True,True,Renault Kwid
309,2025-04-22,Motorcycle,Mid-Range (₹10L-₹20L),389,Urban,Odisha,High,,5.06,40,False,,Electric,BS6,5.27,96.03,False,False,TVS Apache
310,2025-04-30,Motorcycle,Entry-Level (<₹10L),52,Rural,Bihar,Medium,93.94,4.55,68,False,,Petrol,BS6,10.4,54.0,False,False,Royal Enfield Classic 350
311,2025-05-08,Passenger Car,Entry-Level (<₹10L),27,Rural,Karnataka,Low,78.83,3.76,55,False,,Petrol,BS6,11.01,37.14,False,False,Hyundai i20
312,2025-05-21,Passenger Car,Premium (>₹20L),252,Semi-Urban,Odisha,Low,,5.06,80,False,,Diesel,BS6,5.94,40.69,False,False,Renault Kwid
313,2025-05-24,Motorcycle,Entry-Level (<₹10L),231,Semi-Urban,Delhi,Low,,4.11,66,True,Japan,Petrol,BS6,14.24,36.21,False,False,Bajaj Pulsar
314,2025-04-08,Motorcycle,Mid-Range (₹10L-₹20L),122,Semi-Urban,Delhi,Medium,,4.91,39,True,Japan,Petrol,BS6,1.5,39.05,False,False,Hero Splendor
315,2025-04-27,SUV,Mid-Range (₹10L-₹20L),311,Urban,Maharashtra,Medium,,4.46,15,False,,Petrol,BS6,2.12,68.08,False,False,Mahindra Thar
316,2025-04-27,Scooter,Entry-Level (<₹10L),127,Rural,West Bengal,Low,89.77,5.14,34,False,,Petrol,BS6,12.6,63.6,False,False,Suzuki Access
